id,convocation,gender,birthday,last_name,first_name
639503,3,1,24.09.1944,Ковалко,Михайло
54703,3,1,1945,Коваль,Вячеслав
421003,3,1,08.04.1967,Ковач,Микола
38703,3,1,23.07.1947,Кожевніков,Борис
53803,3,1,25.09.1944,Кожин,Борис
667103,3,1,26.05.1944,Козак,Ярослав
119503,3,1,18.06.1965,Коліушко,Ігор
365403,3,1,28.11.1964,Коломойцев-Рибалка,Валерій
252103,3,1,03.09.1965,Кондратевський,Сергій
37003,3,1,16.11.1940,Кондратенко,Анатолій
544703,3,1,31.08.1966,Коновалюк,Валерій
365103,3,1,05.08.1955,Кононенко,Юрій
173703,3,1,02.04.1950,Кононов,Віталій
197203,3,1,02.05.1937,Константинов,Евген
33203,3,1,29.11.1962,Корнійчук,Ігор
392603,3,1,03.03.1948,Король,Віктор
520703,3,1,02.10.1952,Корчинський,Анатолій
553603,3,1,21.01.1950,Косаківський,Леонід
54003,3,1,28.11.1934,Косів,Михайло
53103,3,1,12.06.1951,Костенко,Юрій
56403,3,1,06.09.1958,Костинюк,Богдан
82403,3,1,20.06.1956,Костицький,Василь
175503,3,1,29.10.1968,Костржевськй,Денис
2003,3,1,29.06.1954,Костусєв,Олексій
37203,3,1,13.10.1939,Кочерга,Віктор
487403,3,1,01.02.1950,Кощинець,Василь
361003,3,1,24.10.1945,Кравченко,Микола
211303,3,1,10.01.1934,Кравчук,Леонід
39003,3,1,25.07.1960,Красняков,Євген
212003,3,1,1947,Кремень,Василь
55303,3,1,06.06.1948,Креч,Едуард
434103,3,1,14.07.1966,Криворучко,Юрій
174303,3,1,06.12.1959,Кривошея,Сергій
410303,3,1,02.06.1941,Крук,Юрій
35503,3,1,13.09.1940,Круценко,Василь
31903,3,1,20.10.1929,Крючков,Георгій
461803,3,1,26.10.1953,Кузнєцов,Олександр
39903,3,1,01.03.1954,Кузнєцов,Павло
497303,3,1,26.09.1953,Кулик,Олександр
695103,3,1,1947,Кульчинський,Микола
330503,3,1,01.11.1935,Куньов,Іван
174003,3,1,01.06.1959,Курикін,Сергій
39203,3,1,05.08.1952,Кухарчук,Микола
360803,3,1,02.05.1948,Кухарчук,Олег
36603,3,1,20.03.1948,Кучеренко,Валерій
360903,3,1,03.04.1961,Кучеренко,Олексій
35903,3,1,01.09.1946,Кушнір,Олександр
3003,3,1,20.08.1945,Кушніров,Микола
1903,3,1,07.12.1948,Лавриненко,Микола
53603,3,1,28.06.1956,Лавринович,Олександр
95503,3,1,23.01.1953,Лазаренко,Павло
40003,3,1,01.03.1954,Лантух,Василь
118003,3,1,01.01.1962,Ларін,Сергій
212603,3,1,14.06.1952,Левцун,Володимир
34603,3,1,11.04.1950,Левченко,Анатолій
52203,3,1,16.11.1975,Лешан,Евген
663103,3,1,02.03.1964,Лєщинський,Олександр
330203,3,2,05.06.1958,Лимар,Наталія
377403,3,1,28.08.1949,Литвак,Олег
626503,3,1,02.08.1949,Литюк,Анатолій
379903,3,1,17.02.1954,Лісогорський,Олексій
32103,3,1,15.08.1937,Луценко,Віталій
175103,3,2,26.08.1965,Лютікова,Ірина
330703,3,2,23.01.1960,Мазур,Олена
363303,3,1,01.12.1954,Мазуренко,Володимир
1703,3,1,17.08.1965,Макеєнко,Володимир
38103,3,1,09.09.1944,Малєвський,Олександр
329703,3,1,19.07.1943,Малолітко,Іван
573203,3,1,24.08.1952,Мангул,Анатолій
55603,3,1,20.03.1963,Манчуленко,Георгій
43003,3,1,16.09.1939,Марамзін,Федір
1003,3,2,18.10.1947,Марковська,Ніна
33103,3,1,14.06.1938,Мармазов,Євген
420303,3,1,12.01.1961,Мартиненко,Микола
379503,3,1,27.12.1955,Мартиновський,Валерій
30703,3,1,16.08.1950,Мартинюк,Адам
329203,3,1,22.10.1953,Марченко,Володимир
591003,3,1,14.06.1955,Марченко,Олексій
211403,3,1,28.01.1941,Марчук,Євген
33903,3,1,03.02.1949,Масенко,Олександр
34103,3,1,28.03.1943,Матвєєв,Валентин
31303,3,1,24.07.1943,Матвєєв,Володимир
118103,3,1,23.03.1953,Матвієнко,Анатолій
562103,3,1,16.11.1957,Матвієнков,Сергій
211603,3,1,07.08.1954,Медведчук,Віктор
118703,3,1,18.06.1957,Мельник,Петро
174503,3,1,07.10.1943,Мельников,Орест
212203,3,1,30.08.1967,Мельнічук,Сергій
35303,3,1,17.09.1942,Мигович,Іван
250003,3,1,02.04.1960,Миримський,Лев
434503,3,1,01.11.1946,Мироненко,Віктор
574103,3,1,17.04.1948,Мичко,Микола
2603,3,1,23.09.1962,Місюра,Вадим
33703,3,1,05.11.1941,Мішура,Валерій
96503,3,1,1939,Мкртчян,Юрік
54203,3,1,13.07.1939,Мовчан,Павло
37403,3,1,24.01.1956,Моісеєнко,Володимир
633403,3,1,14.04.1943,Мокроусов,Анатолій
31003,3,1,08.05.1949,Молчанов,Борис
663203,3,1,30.04.1949,Мороз,Анатолій
103,3,1,29.02.1944,Мороз,Олександр
35703,3,1,16.08.1955,Морозов,Анатолій
174903,3,1,10.06.1954,Москвін,Сергій
2203,3,1,13.02.1943,Мусієнко,Іван
2903,3,1,28.06.1949,Мухін,Володимир
30403,3,1,21.11.1956,Наливайко,Анатолій
641303,3,1,25.11.1962,Насалик,Ігор
381903,3,1,01.02.1956,Настенко,Олександр
623603,3,1,18.01.1949,Нечипорук,Володимир
603,3,1,09.02.1956,Ніколаєнко,Станіслав
1603,3,1,17.07.1949,Новик,Анатолій
30503,3,1,22.10.1935,Олійник,Борис
96703,3,1,24.09.1941,Омеліч,Віктор
80503,3,1,04.05.1951,Омельченко,Григорій
211503,3,1,10.04.1949,Онопенко,Василь
374003,3,1,15.04.1945,Онуфрійчук,Михайло
36903,3,1,21.10.1947,Оплачко,Володимир
81303,3,1,04.08.1959,Осташ,Ігор
38003,3,1,23.02.1949,Охріменко,Костянтин
174803,3,1,21.05.1956,Павленко,Сергій
55903,3,1,28.09.1929,Павличко,Дмитро
300603,3,1,13.03.1942,Павловський,Михайло
34203,3,1,08.05.1940,Панасовський,Олег
30303,3,1,21.01.1940,Парубок,Омелян
37603,3,2,16.07.1948,Пасечна,Людмила
384003,3,1,18.05.1946,Пасєка,Микола
496103,3,1,15.08.1959,Пашковський,Леонід
39403,3,1,28.11.1945,Пейгалайнен,Анатолій
212703,3,1,02.12.1952,Пересунько,Сергій
212803,3,1,07.05.1956,Песоцький,Микола
35803,3,1,21.04.1947,Петренко,Володимир
37303,3,1,24.05.1951,Петренко,Дмитро
34903,3,1,24.12.1947,Петров,Віктор
121303,3,1,20.08.1960,Петров,Олег
645403,3,1,23.04.1961,Пилипчук,Ігор
276303,3,1,15.04.1954,Пинзеник,Віктор
44103,3,1,02.03.1944,Писаренко,Анатолій
318103,3,1,14.12.1960,Пінчук,Віктор
211803,3,1,09.09.1958,Плужников,Ігор
95903,3,1,04.05.1927,Плютинський,Володимир
118203,3,1,11.09.1941,Плющ,Іван
118803,3,1,08.03.1956,Подгорний,Сергій
381403,3,1,29.06.1956,Подобєдов,Сергій
1503,3,2,26.03.1947,Покотило,Ніна
175303,3,1,21.07.1968,Поліщук,Олег
425603,3,1,11.03.1954,Полюхович,Іван
96303,3,1,23.01.1953,Поляков,Сергій
545703,3,1,22.03.1949,Понеділко,Віктор
32303,3,1,15.12.1939,Пономаренко,Георгій
284803,3,1,16.04.1964,Попеску,Іван
37803,3,1,18.06.1946,Попов,Георгій
212303,3,1,26.09.1965,Порошенко,Петро
561503,3,1,11.12.1954,Потімков,Сергій
96903,3,1,29.04.1949,Правденко,Сергій
687103,3,2,11.12.1948,Проценко,Валентина
36503,3,1,01.08.1948,Пустовойтов,Володимир
470603,3,1,15.10.1948,Пухкал,Олександр
34303,3,1,18.09.1941,Пхиденко,Станіслав
381603,3,1,03.06.1959,Развадовський,Віктор
37503,3,1,21.02.1957,Райковський,Броніслав
302403,3,1,18.08.1962,Ратушний,Михайло
613703,3,1,30.06.1939,Раханський,Анатолій
97103,3,1,12.01.1956,Ременюк,Олексій
373103,3,1,30.01.1959,Ржавський,Олександр
284003,3,1,03.10.1946,Рибак,Володимир
174403,3,1,13.07.1958,Рись,Сергій
36403,3,1,08.04.1949,Роєнко,Віктор
329403,3,1,13.04.1957,Романчук,Петро
278303,3,2,18.09.1940,Ромовська,Зорислава
703303,3,1,1965,Рябікін,Павло
99703,3,1,25.08.1953,Рябченко,Олександр
329503,3,1,17.11.1949,Савенко,Михайло
562503,3,1,02.06.1957,Салигін,Василь
701303,3,1,02.11.1943,Салій,Іван
174103,3,1,26.07.1949,Самойленко,Юрій
33503,3,2,20.12.1951,Самойлик,Катерина
2403,3,1,07.08.1957,Сас,Сергій
111603,3,1,17.06.1956,Сафронов,Станіслав
119903,3,1,27.03.1954,Сахно,Юрій
2503,3,1,11.03.1963,Сацюк,Володимир
515303,3,1,08.07.1967,Свирида,Олександр
3303,3,2,04.06.1957,Семенюк,Валентина
567603,3,1,09.06.1950,Семиноженко,Володимир
679103,3,1,19.10.1947,Сергієнко,Олександр
330103,3,1,04.08.1951,Сидорчук,Михайло
31403,3,1,19.01.1956,Сизенко,Юрій
30203,3,1,01.08.1952,Симоненко,Петро
35103,3,2,09.01.1964,Синенко,Світлана
118303,3,1,17.07.1956,Сирота,Михайло
119603,3,1,03.06.1926,Ситник,Костянтин
55703,3,1,09.05.1955,Сігал,Євген
34703,3,1,27.09.1947,Сімонов,Володимир
38503,3,1,05.10.1946,Сінченко,Сергій
3103,3,1,05.10.1939,Сінько,Василь
30903,3,1,11.11.1941,Сіренко,Василь
54903,3,1,21.02.1956,Слободян,Олександр
508303,3,1,09.01.1947,Смірнов,Євген
36703,3,1,20.06.1948,Снігач,Андрій
38303,3,1,25.01.1947,Сокерчак,Вячеслав
689103,3,1,03.07.1937,Соломатін,Юрій
671103,3,1,23.04.1967,Сопрун,Сергій
502803,3,1,06.06.1950,Спіженко,Юрій
2803,3,1,14.06.1942,Станков,Анатолій
35603,3,1,16.03.1970,Старинець,Олександр
1203,3,1,27.03.1952,Степанов,Михайло
39503,3,1,21.03.1938,Степура,Владислав
118903,3,1,07.04.1964,Стецьків,Тарас
274503,3,2,14.05.1920,Стецько,Ярослава
330303,3,1,20.04.1942,Стоженко,Володимир
165003,3,1,02.05.1943,Стоян,Олександр
36203,3,1,18.08.1948,Стрижко,Леонід
31103,3,1,19.10.1934,Строгов,Анатолій
378703,3,2,07.01.1965,Супрун,Людмила
211703,3,1,09.09.1949,Суркіс,Григорій
303,3,1,25.02.1955,Суслов,Віктор
699103,3,1,1951,Сухий,Ярослав
97403,3,1,1954,Сушкевич,Валерій
143803,3,1,26.11.1963,Табачник,Дмитро
50003,3,1,06.08.1955,Танасов,Сергій
53703,3,1,08.07.1938,Танюк,Леонід (Лесь)
697103,3,1,09.07.1941,Таран,Віктор
657303,3,1,01.01.1967,Тарасюк,Ігор
119203,3,1,1957,Терентюк,Олександр
40103,3,1,01.12.1957,Терещук,Василь
276703,3,1,29.09.1963,Терьохін,Сергій
96003,3,2,27.11.1960,Тимошенко,Юлія
329903,3,1,13.04.1961,Тихонов,Сергій
35403,3,1,03.01.1951,Тищенко,Павло
705103,3,1,1960,Тігіпко,Сергій
40203,3,1,21.02.1950,Тіщенко,Олександр
399403,3,1,17.04.1955,Ткаленко,Іван
703,3,1,07.03.1939,Ткаченко,Олександр
509103,3,1,10.12.1933,Ткачук,Василь
174603,3,1,03.09.1965,Ткачук,Віктор
95603,3,1,21.02.1938,Толочко,Петро
461403,3,1,14.12.1950,Тропін,Володимир
371803,3,2,15.02.1950,Трофименко,Лариса
96603,3,1,31.03.1964,Турчинов,Олександр
37103,3,1,09.10.1943,Туш,Михайло
338003,3,1,07.11.1968,Тягнибок,Олег
52903,3,1,22.06.1931,Удовенко,Геннадій
406503,3,1,04.08.1960,Устенко,Петро
38203,3,2,08.05.1949,Федоренко,Любов
54603,3,1,01.06.1955,Федорин,Ярослав
693103,3,1,22.05.1947,Фесенко,Костянтин
364003,3,1,14.07.1965,Фіалковський,Володимир
118603,3,1,11.10.1955,Філенко,Володимир
55203,3,1,19.12.1950,Філіпчук,Георгій
230503,3,1,08.09.1935,Франчук,Анатолій
433003,3,1,06.07.1968,Франчук,Ігор
230403,3,1,10.10.1952,Фурдичко,Орест
693203,3,1,18.03.1947,Хазан,Віктор
31603,3,1,11.09.1947,Хара,Василь
173903,3,1,10.09.1966,Хмельницький,Василь
39703,3,1,17.01.1952,Хмельовий,Анатолій
120603,3,1,01.01.1969,Хорошковський,Валерій
38403,3,1,25.03.1940,Хунов,Анатолій
544303,3,1,01.06.1965,Цехмістренко,Віталій
31203,3,1,05.06.1949,Цибенко,Петро
4503,3,1,01.02.1963,Цушко,Василь
560403,3,1,06.08.1948,Чаговець,Василь
56003,3,1,17.01.1962,Чайка,Віктор
329303,3,1,24.08.1955,Чародєєв,Олександр
32203,3,1,29.02.1948,Чекалін,Володимир
54503,3,1,24.08.1958,Червоній,Василь
39803,3,1,30.09.1954,Черенков,Олександр
75203,3,1,23.03.1940,Череп,Валерій
713103,3,1,08.04.1947,Черепков,Володимир
456303,3,1,11.02.1945,Черненко,Віталій
52503,3,1,17.11.1948,Чернічко,Олександр
600903,3,1,25.11.1951,Черновецький,Леонід
52803,3,1,26.10.1941,Черняк,Володимир
38803,3,1,24.08.1964,Чивюк,Микола
403,3,1,01.05.1952,Чиж,Іван
33303,3,1,16.04.1952,Чичканов,Сергій
36303,3,1,26.04.1949,Чичков,Валерій
373703,3,1,18.03.1947,Чикал,Адам
56603,3,1,19.02.1952,Чобіт,Дмитро
52703,3,1,01.01.1938,Чорновіл,Вячеслав
701103,3,1,1964,Чорновіл,Тарас
673103,3,1,28.03.1955,Чорноволенко,Олександр
477603,3,1,22.09.1957,Чубаров,Рефат
87303,3,1,11.11.1960,Чубатенко,Олександр
99803,3,1,07.08.1955,Чукмасов,Сергій
677103,3,1,10.08.1961,Шаров,Ігор
55403,3,1,23.06.1954,Шевченко,Віталій
173803,3,1,1968,Шевчук,Олег
120703,3,1,17.10.1955,Шевчук,Сергій
54803,3,1,28.03.1931,Шепа,Василь
617803,3,1,10.03.1957,Шеховцов,Олексій
701203,3,1,1972,Шиллер,Ростислав
715103,3,1,13.03.1937,Шило,Віталій
80803,3,1,14.03.1953,Шишкін,Віктор
438303,3,1,14.08.1945,Шмаров,Валерій
59203,3,1,20.04.1951,Шмідт,Роман
10603,3,1,03.01.1952,Шпак,Олександр
414303,3,1,30.01.1956,Шпиг,Федір
2703,3,1,23.08.1933,Шпігало,Володимир
41103,3,1,13.05.1946,Штепа,Валерій
39603,3,2,16.11.1951,Штепа,Наталія
657403,3,1,01.01.1966,Шуфрич,Нестор
97303,3,1,25.04.1965,Шушкевич,Володимир
143103,3,1,26.01.1950,Щербань,Володимир
384703,3,2,08.10.1948,Юхимець,Ольга
54103,3,1,01.04.1925,Юхновський,Ігор
657003,3,1,17.09.1962,Юхновський,Олег
284603,3,1,21.08.1961,Юшко,Ігор
2303,3,1,27.10.1947,Ющик,Олексій
34403,3,1,1946,Яковенко,Леонід
38603,3,1,25.08.1952,Яковенко,Олександр
396503,3,1,12.08.1944,Янковський,Микола
39303,3,1,03.04.1951,Яценко,Володимир
830,4,1,15.07.1941,Євдокимов,Валерій
2334,4,1,17.05.1960,Єдін,Олександр
5509,4,1,03.04.1968,Єремеєв,Ігор
2267,4,1,23.08.1948,Єхануров,Юрій
2106,4,1,25.08.1949,Єщенко,Володимир
2363,4,1,21.01.1952,Іванов,Сергій
5502,4,1,04.07.1946,Іванчо,Іван
5439,4,1,02.01.1963,Івченко,Олексій
5494,4,1,02.06.1973,Ігнатенко,Павло
793,4,1,10.12.1940,Іоффе,Юлій
5539,4,1,17.04.1937,Ісаєв,Леонід
2524,4,1,29.06.1962,Абдуллін,Олександр
5523,4,1,18.04.1959,Авраменко,Володимир
2326,4,1,20.07.1958,Акопян,Валерій
5457,4,1,10.01.1960,Алексєєв,Ігор
2110,4,2,07.12.1948,Александровська,Алла
661,4,1,01.01.1957,Альошин,Валерій
5429,4,1,04.03.1955,Анісімов,"В'ячеслав"
2104,4,1,09.12.1943,Аніщук,Володимир
2961,4,1,22.02.1925,Анастасієв,Валентин
2222,4,1,19.02.1956,Андресюк,Борис
5605,4,1,10.04.1963,Антемюк,Віктор
2318,4,2,29.08.1961,Антоньєва,Ганна
5556,4,1,28.02.1963,Артеменко,Юрій
2165,4,1,14.07.1953,Асадчев,Валерій
5533,4,1,13.09.1937,Астров-Шумілов,Геннадій
5584,4,1,05.12.1968,Атрошенко,Владислав
3471,4,1,11.01.1962,Біловол,Олександр
5503,4,2,30.05.1957,Білозір,Оксана
2083,4,1,14.10.1939,Білорус,Олег
4403,4,1,31.05.1946,Бірюк,Лев
2337,4,1,11.01.1949,Бабурін,Олексій
5424,4,1,19.06.1964,Баграєв,Микола
5521,4,1,19.06.1947,Байсаров,Леонід
5566,4,1,15.06.1963,Балога,Віктор
807,4,1,24.04.1937,Бандурка,Олександр
4270,4,1,28.03.1955,Баранівський,Олександр
5498,4,1,30.03.1967,Бартків,Василь
5528,4,1,27.12.1937,Бастрига,Іван
5547,4,1,08.11.1952,Бауер,Михайло
5520,4,2,27.11.1953,Бахтеєва,Тетяна
665,4,1,15.11.1965,Безсмертний,Роман
2174,4,1,25.05.1953,Беспалий,Борис
5576,4,1,06.11.1949,Беспалов,Олег
5508,4,1,21.07.1961,Бичков,Сергій
2089,4,1,05.11.1952,Блохін,Олег
3469,4,2,06.01.1953,Богатирьова,Раїса
5447,4,1,06.07.1961,Бойко,Віктор
5471,4,1,20.09.1938,Бойко,Володимир
5583,4,1,24.10.1961,Бойко,Юрій
2180,4,1,20.02.1942,Бокий,Іван
5421,4,1,16.10.1968,Бондар,Володимир
1393,4,1,04.12.1952,Бондаренко,Володимир
5530,4,1,13.03.1941,Бондаренко,Григорій
2154,4,2,13.02.1955,Бондаренко,Олена
2118,4,1,30.09.1957,Бондарчук,Олександр
4175,4,1,31.10.1971,Бондарчук,Сергій
673,4,1,26.05.1950,Борзих,Олександр
2164,4,1,20.10.1949,Борзов,Валерій
2120,4,1,02.01.1951,Борщевський,Віктор
5529,4,1,25.09.1943,Бронніков,Володимир
5482,4,1,04.12.1963,Бубка,Сергій
5552,4,1,20.04.1935,"Будаг'янц",Микола
2128,4,1,20.06.1952,Буждиган,Пилип
2112,4,1,21.08.1947,Буйко,Георгій
5376,4,1,19.07.1950,Бульба,Степан
5499,4,1,23.05.1970,Буряк,Олександр
1352,4,1,01.04.1966,Буряк,Сергій
8259,4,1,18.10.1960,Буца,Богдан
682,4,1,02.01.1956,Вінський,Йосип
5479,4,1,15.10.1947,Васадзе,Таріел
954,4,1,03.10.1953,Васильєв,Геннадій
7193,4,1,29.10.1951,Васильєв,Олександр
5416,4,1,07.07.1959,Васюник,Іван
815,4,2,20.01.1947,Ващук,Катерина
5563,4,1,25.07.1974,Веревський,Андрій
5393,4,1,22.08.1940,Веретенников,Віктор
955,4,1,20.10.1939,Вернигора,Леонід
5572,4,1,04.01.1951,Вернидубов,Іван
5417,4,1,30.10.1956,Волинець,Михайло
2513,4,1,30.04.1948,Волков,Олександр
5484,4,1,04.12.1957,Воюш,Володимир
2527,4,2,14.09.1953,Гінзбург,Ольга
5418,4,1,11.01.1954,Гірник,Євген
5606,4,1,07.08.1957,Гіршфельд,Анатолій
5562,4,1,15.10.1948,Гаврилюк,Іван
5590,4,1,01.07.1970,Гаврилюк,Василь
2294,4,1,02.01.1952,Гавриш,Степан
2962,4,1,11.02.1961,Гадяцький,Леонід
5610,4,1,05.05.1971,Гайдош,Іштван
5488,4,1,06.07.1972,Галієв,Ернест
5408,4,1,04.04.1951,Гапочка,Микола
3056,4,2,04.06.1950,Гармаш,Галина
5419,4,1,08.08.1921,Герасимов,Іван
5473,4,1,06.11.1952,Гладій,Михайло
5561,4,1,05.01.1958,Гладкіх,Василь
686,4,1,28.10.1942,Глухівський,Лев
687,4,1,26.01.1954,Гмиря,Сергій
2259,4,1,29.05.1954,Головатий,Сергій
2117,4,1,19.07.1967,Голуб,Олександр
5579,4,1,18.03.1971,Горбаль,Василь
821,4,1,27.06.1955,Горбатов,Валерій
2347,4,1,23.01.1961,Горбачов,Віктор
5527,4,1,20.09.1943,Горлов,Геннадій
5577,4,1,07.10.1973,Гошовський,Володимир
5465,4,1,31.07.1972,Грановський,Олександр
5381,4,1,01.01.1948,Грач,Леонід
2102,4,1,27.08.1950,Грачев,Олег
694,4,2,12.09.1957,Григорович,Лілія
5414,4,1,10.03.1961,Гринів,Ігор
4625,4,1,19.09.1941,Грязєв,Анатолій
2220,4,1,30.03.1963,Губський,Богдан
2257,4,1,26.06.1950,Гудима,Олександр
5588,4,1,27.09.1970,Гуменюк,Олег
822,4,1,30.01.1948,Гурвіц,Едуард
5475,4,1,22.04.1952,Гуреєв,Василь
2111,4,1,30.05.1936,Гуренко,Станіслав
695,4,1,22.02.1937,Гуров,Вадим
8246,4,1,07.05.1959,Діденко,Юрій
5469,4,2,19.10.1957,Давидова,Людмила
7808,4,1,08.02.1947,Давимука,Степан
2304,4,1,09.04.1963,Дашутін,Григорій
5567,4,1,06.08.1955,Демьохін,Володимир
2284,4,1,19.08.1967,Деркач,Андрій
5518,4,1,19.07.1939,Деркач,Леонід
2394,4,1,13.11.1943,Джемілєв,Мустафа
2328,4,1,09.01.1960,Джоджик,Ярослав
7356,4,1,19.11.1956,Дзонь,Валентин
5595,4,1,27.11.1954,Димінський,Петро
5578,4,1,26.01.1970,Добкін,Михайло
5391,4,1,23.07.1954,Довгий,Станіслав
5492,4,1,24.07.1967,Довгий,Тарас
2124,4,1,23.09.1939,Доманський,Анатолій
2138,4,1,22.09.1929,Дорогунцов,Сергій
2253,4,1,17.10.1936,Драч,Іван
5657,4,1,10.11.1960,Драчевський,Віктор
5589,4,1,10.08.1947,Дубицький,"В'ячеслав"
5490,4,1,20.07.1967,Жванія,Давид
5580,4,1,21.03.1962,Жебрівський,Павло
2301,4,1,07.01.1974,Жеваго,Костянтин
7809,4,1,24.06.1954,Жижко,Сергій
706,4,1,19.03.1961,Жовтяк,Євген
707,4,1,25.08.1940,Жулинський,Микола
5491,4,1,28.09.1964,Зімін,Олег
2218,4,1,16.04.1957,Зінченко,Олександр
5396,4,1,31.08.1948,Заічко,Віктор
376,4,1,05.07.1952,Заєць,Іван
2227,4,1,14.06.1960,Заєць,Володимир
5493,4,1,03.01.1963,Загрева,Борис
2270,4,1,26.06.1960,Задорожній,Олександр
2095,4,2,15.08.1942,Заклунна-Мироненко,Валерія
2087,4,1,13.09.1951,Заплатинський,Володимир
2170,4,1,26.10.1963,Зарубінський,Олег
2293,4,2,25.04.1964,Засуха,Тетяна
2158,4,1,20.11.1953,Зварич,Роман
833,4,1,20.02.1933,Звягільський,Юхим
5611,4,1,14.06.1966,Злочевський,Микола
5526,4,1,15.08.1957,Зубанов,Володимир
5407,4,1,07.04.1938,Зубець,Михайло
2182,4,1,10.06.1946,Зубов,Валентин
2320,4,1,01.05.1954,Ківалов,Сергій
5460,4,1,01.03.1955,Кіроянц,Сергій
7371,4,1,10.10.1958,Кіссе,Антон
5548,4,1,28.01.1951,Каденюк,Леонід
3468,4,1,12.12.1941,Калінчук,Василь
5514,4,1,02.05.1949,Калетнік,Григорій
5511,4,1,07.11.1961,Кальніченко,Ігор
5426,4,1,07.04.1958,Капустін,Віктор
5544,4,1,26.10.1962,Каратуманов,Олег
837,4,1,21.09.1957,Кармазін,Юрій
794,4,1,14.12.1958,Карнаух,Микола
714,4,1,01.12.1949,Карпов,Олександр
5599,4,1,30.03.1966,Касьянов,Сергій
5513,4,1,19.11.1967,Катеринчук,Микола
5458,4,2,14.02.1954,Катушева,Зарема
2172,4,1,28.08.1949,Кафарський,Володимир
5390,4,1,08.12.1953,Качур,Павло
7878,4,1,26.09.1964,Келестин,Валерій
5592,4,1,25.10.1965,Кеменяш,Олександр
5383,4,1,12.07.1941,Кендзьор,Ярослав
1351,4,1,02.10.1956,Кириленко,Іван
2155,4,1,07.06.1968,Кириленко,"В'ячеслав"
5433,4,1,01.11.1967,Кириллов,Віктор
2183,4,1,03.10.1940,Кирильчук,Євген
5435,4,2,21.07.1949,Кириченко,Людмила
7880,4,1,25.06.1953,Кисельов,Олександр
5423,4,1,31.03.1953,Клімов,Леонід
5515,4,1,26.05.1961,Клименко,Анатолій
720,4,1,14.02.1941,Климпуш,Орест
5483,4,1,12.08.1964,Клюєв,Андрій
2167,4,1,18.07.1949,Ключковський,Юрій
8443,4,2,02.03.1948,Кобець,Ольга
2156,4,1,05.11.1945,Коваль,Вячеслав
5440,4,1,05.04.1962,Козаченко,Олексій
5596,4,1,14.03.1942,Козловський,Анатолій
5461,4,1,22.05.1954,Колісник,Микола
5524,4,1,28.11.1948,Колоніарі,Олександр
5551,4,1,18.12.1945,Комар,Микола
2351,4,1,31.08.1966,Коновалюк,Валерій
8174,4,1,02.05.1937,Константинов,Євген
7771,4,1,16.08.1938,Корж,Віталій
2314,4,1,03.03.1948,Король,Віктор
5602,4,1,02.08.1946,Корсаков,Олексій
2346,4,1,02.10.1952,Корчинський,Анатолій
485,4,1,28.11.1934,Косів,Михайло
5540,4,1,29.12.1971,Косінов,Станіслав
2151,4,1,12.06.1951,Костенко,Юрій
2166,4,1,06.09.1958,Костинюк,Богдан
5519,4,1,31.03.1947,Косьяненко,Олександр
2288,4,1,24.10.1945,Кравченко,Микола
1384,4,1,10.01.1934,Кравчук,Леонід
2329,4,1,14.07.1966,Криворучко,Юрій
5569,4,1,10.11.1950,Круглов,Микола
964,4,1,02.06.1941,Крук,Юрій
5558,4,1,01.02.1952,Круць,Микола
2105,4,1,20.10.1929,Крючков,Георгій
5436,4,1,19.10.1954,Кузьменко,Петро
5550,4,1,17.04.1954,Кузьмук,Олександр
5600,4,1,08.11.1948,Кукоба,Анатолій
3164,4,1,10.04.1947,Кульчинський,Микола
5442,4,1,03.10.1939,Курас,Іван
2148,4,1,05.08.1952,Кухарчук,Микола
5612,4,1,02.11.1964,Лісін,Микола
2510,4,1,02.03.1964,Лєщинський,Олександр
741,4,1,22.11.1946,Ландик,Валентин
5425,4,1,15.11.1950,Лапін,Євген
2179,4,1,01.01.1962,Ларін,Сергій
5387,4,1,02.02.1962,Лебедівський,Валерій
2224,4,1,14.06.1952,Левцун,Володимир
7383,4,1,30.11.1969,Лелюк,Олексій
5446,4,1,26.01.1950,Лещенко,Володимир
1167,4,1,13.09.1963,Литвин,Вадим
5470,4,1,28.04.1956,Литвин,Володимир
5401,4,1,07.09.1940,Лобода,Михайло
1173,4,1,24.08.1927,"Лук'яненко",Левко
5389,4,1,01.06.1951,Лукашук,Олег
4132,4,1,14.12.1964,Луценко,Юрій
5466,4,1,04.02.1961,Льовін,Анатолій
7879,4,2,05.05.1964,Ляпіна,Ксенія
2192,4,1,23.09.1962,Місюра,Вадим
755,4,1,05.11.1941,Мішура,Валерій
2290,4,1,01.12.1954,Мазуренко,Володимир
5477,4,1,15.05.1936,Майко,Віталій
5573,4,1,18.02.1960,Майстришин,Володимир
2186,4,1,17.08.1965,Макеєнко,Володимир
5378,4,1,11.04.1956,Малиновський,Олексій
749,4,1,20.03.1963,Манчуленко,Георгій
5443,4,2,05.01.1955,Маркуш,Марія
2323,4,1,12.01.1961,Мартиненко,Микола
2305,4,1,27.12.1955,Мартиновський,Валерій
2096,4,1,16.08.1950,Мартинюк,Адам
8346,4,1,14.04.1971,Марченко,Олександр
848,4,1,03.02.1949,Масенко,Олександр
2262,4,1,23.03.1953,Матвієнко,Анатолій
5392,4,1,06.08.1973,Матвієнко,Павло
2356,4,1,16.11.1957,Матвієнков,Сергій
5500,4,1,27.04.1963,Матвійчук,Едуард
